description,address,property_type,price,size,bedrooms,bathrooms,parking_spaces,contract_type,latitude,longitude
"QR 401 Conjunto 28, SAMAMBAIA NORTE, SAMAMBAIA",,casa,400000.0,105.0,3.0,,1.0,venda,-15.8675517,-48.0963457
"Colônia Agrícola Bernardo Sayão Chacará 02, GUARA II, GUARA",,casa,1239.0,300.0,3.0,,4.0,venda,-15.848175,-47.9830484
"SHA Conjunto 4 Chacará 68, ARNIQUEIRA, AGUAS CLARAS",,casa,1299.0,220.0,3.0,,4.0,venda,-15.8550831,-48.0298287
"RODOVIA DF 0150 KM 3,5, SETOR HABITACIONAL CONTAGEM, SOBRADINHO",,casa,789000.0,165.0,2.0,,2.0,venda,-15.6617401,-47.8355105
"SIN, SETOR INDUSTRIAL, GUARA",,casa,435000.0,120.0,3.0,,3.0,venda,-15.7826946,-47.9890526
"QR 515 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,casa,340000.0,126.0,3.0,,3.0,venda,-15.8939329,-48.10581819999999
"QNL 2 Bloco G, TAGUATINGA NORTE, TAGUATINGA",,casa,790000.0,150.0,3.0,,,venda,-15.8016557,-48.0586873
"Avenida Eucalipto Quadra 403 Conjunto 6, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,385000.0,400.0,4.0,,,venda,-15.9106828,-48.0614692
"Quadra 38, SETOR LESTE, GAMA",,casa,790000.0,230.0,5.0,,4.0,venda,-16.0233401,-48.0537612
"SHA Conjunto 4 Chacará 4, ARNIQUEIRA, AGUAS CLARAS",,casa,1350.0,300.0,4.0,,3.0,venda,-15.8550321,-48.0300226
"QNP 20, CEILANDIA SUL, CEILANDIA",,casa,320000.0,140.0,3.0,,3.0,venda,-15.8477616,-48.1115336
"QC 6 Conjunto 3, RIACHO FUNDO II, RIACHO FUNDO",,casa,250000.0,150.0,4.0,,2.0,venda,-15.9191341,-48.0450257
"QR 7 Conjunto B, CANDANGOLANDIA, CANDANGOLANDIA",,casa,419000.0,187.0,2.0,,1.0,venda,-15.8469096,-47.9513425
"Rua 6 Chacará 275, VICENTE PIRES, VICENTE PIRES",,casa,1600.0,510.0,3.0,,5.0,venda,-15.8104076,-48.025565
"Quadra 02, PARQUE RESIDENCIAL FARO, LUZIANIA",,casa,120000.0,96.0,2.0,,2.0,venda,-15.7896789,-47.8867687
"QR 304 Conjunto 4, SAMAMBAIA SUL, SAMAMBAIA",,casa,200000.0,200.0,3.0,,2.0,venda,-15.8786164,-48.0818819
"AVENIDA RIO BRANCO, PARQUE MARAJO, VALPARAISO DE GOIAS",,casa,170000.0,155.0,2.0,,3.0,venda,-16.1109625,-47.9728023
"QN 7 Conjunto 24, RIACHO FUNDO, RIACHO FUNDO",,casa,790000.0,450.0,3.0,,4.0,venda,-15.8800904,-48.0201575
"Quadra 604 Área Especial 1, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,210000.0,150.0,2.0,,2.0,venda,-15.9176245,-48.0608293
"QE 44 Conjunto D, GUARA II, GUARA",,casa,999999.0,186.0,5.0,,2.0,venda,-15.8492367,-47.9637495
"SHA Conjunto 2 Chacará 44, ARNIQUEIRA, AGUAS CLARAS",,casa,870000.0,300.0,3.0,,1.0,venda,-15.8707888,-48.0014142
"SHPS Quadra 207 Conjunto B, SETOR HABITACIONAL POR DO SOL, CEILANDIA",,casa,300000.0,140.0,2.0,,6.0,venda,-15.8591636,-48.1213444
"QS 7 Rua 210, AREAL, AGUAS CLARAS",,casa,680000.0,199.0,4.0,,3.0,venda,-15.8647996,-48.0276174
"AR 13 Conjunto 18, SETOR OESTE, SOBRADINHO",,casa,370000.0,200.0,4.0,,1.0,venda,-15.6453477,-47.7678603
"QE 44 Conjunto E 1, GUARA II, GUARA",,casa,899000.0,320.0,4.0,,3.0,venda,-15.8509469,-47.9639561
"QR 4 Conjunto F, CANDANGOLANDIA, CANDANGOLANDIA",,casa,1200.0,180.0,6.0,,,venda,-15.8501657,-47.9474768
"QS 16 Conjunto 1B, RIACHO FUNDO, RIACHO FUNDO",,casa,500000.0,240.0,4.0,,1.0,venda,-15.8897235,-48.0129698
"Rua 12 Chacará 312A, VICENTE PIRES, VICENTE PIRES",,casa,2500.0,580.0,4.0,,4.0,venda,-15.7931952,-48.0509817
"QNO 19 Conjunto 19, CEILANDIA NORTE, CEILANDIA",,casa,215000.0,70.0,3.0,,1.0,venda,-15.794031,-48.1411234
"QE 42 Conjunto B, GUARA II, GUARA",,casa,1050.0,260.0,3.0,,,venda,-15.8476637,-47.9679893
"SMA Conjunto A, AREA ALFA, GAMA",,casa,770000.0,190.0,3.0,,3.0,venda,-15.9942422,-48.05388749999999
"QNM 34, TAGUATINGA NORTE, TAGUATINGA",,casa,1200.0,250.0,4.0,,2.0,venda,-15.8089043,-48.09353
"Quadra 205 Conjunto 7, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,800000.0,250.0,5.0,,2.0,venda,-15.8764803,-48.0969093
"QNL 2, TAGUATINGA NORTE, TAGUATINGA",,casa,700000.0,300.0,4.0,,,venda,-15.8016557,-48.0586873
"QNP 9 Conjunto Q, CEILANDIA NORTE, CEILANDIA",,casa,239999.0,135.0,3.0,,2.0,venda,-15.8142409,-48.1290962
"QR 606 Conjunto 7, SAMAMBAIA NORTE, SAMAMBAIA",,casa,299000.0,118.0,2.0,,2.0,venda,-15.8589288,-48.0867726
"QSC 19 Chacará 27 Conjunto B, TAGUATINGA SUL, TAGUATINGA",,casa,990000.0,370.0,7.0,,6.0,venda,-15.8550321,-48.0300226
"QR 516 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,casa,453000.0,280.0,5.0,,2.0,venda,-15.8784406,-48.0629172
"AR 17, SETOR OESTE, SOBRADINHO",,casa,590000.0,150.0,3.0,,1.0,venda,-15.6459537,-47.8181856
"SHIS QI 26 Bloco A, LAGO SUL, BRASILIA",,casa,9500.0,800.0,4.0,,,venda,-15.853242,-47.8980207
"PRACA OSVALDO DE LIMA, SETOR FUMAL, LUZIANIA",,casa,265000.0,101.0,3.0,,3.0,venda,-16.263439,-47.957325
"Rodovia DF 475 km 01 Residencial das Palmeiras, PONTE ALTA, GAMA",,casa,460000.0,400.0,3.0,,4.0,venda,-15.9557923,-48.0512112
"Quadra 5 Conjunto 3, VICENTE PIRES, VICENTE PIRES",,casa,1600.0,1197.0,3.0,,4.0,venda,-15.708703,-47.91437519999999
"QNO 5 Conjunto K, CEILANDIA NORTE, CEILANDIA",,casa,310000.0,102.0,3.0,,4.0,venda,-15.7890677,-48.1248438
"QR 402 Conjunto 28, SAMAMBAIA NORTE, SAMAMBAIA",,casa,580000.0,350.0,4.0,,3.0,venda,-15.865541,-48.0896903
"Quadra 106 Conjunto 3, ALTO DA BOA VISTA, SOBRADINHO",,casa,1400.0,350.0,4.0,,4.0,venda,-15.7081514,-47.91469499999999
"Rodovia DF 001, GRANDE COLORADO, SOBRADINHO",,casa,1200.0,22000.0,2.0,,,venda,-15.6571866,-47.8981634
"QSD 13, TAGUATINGA SUL, TAGUATINGA",,casa,730000.0,300.0,5.0,,3.0,venda,-15.85181,-48.04185
"Quadra 2 Conjunto 11, SETOR LESTE, VILA ESTRUTURAL",,casa,850000.0,247.0,2.0,,6.0,venda,-15.7079472,-47.9133088
"QNM 40 Conjunto I, TAGUATINGA NORTE, TAGUATINGA",,casa,290000.0,180.0,3.0,,3.0,venda,-15.7972672,-48.1048428
"QSC 19 Chacará 25 Conjunto E, TAGUATINGA SUL, TAGUATINGA",,casa,750000.0,261.0,4.0,,2.0,venda,-15.7966352,-48.0012541
"AR 13 Conjunto 19, SETOR OESTE, SOBRADINHO",,casa,370000.0,100.0,3.0,,2.0,venda,-15.6451834,-47.82275869999999
"QE 8 Conjunto A, GUARA I, GUARA",,casa,1205.0,220.0,4.0,,2.0,venda,-15.8078466,-47.9861592
"Quadra 7 Conjunto 8, VICENTE PIRES, VICENTE PIRES",,casa,1000.0,300.0,4.0,,10.0,venda,-15.7087993,-47.91422679999999
"Quadra 239, PARQUE ESTRELA DALVA XVI, SANTO ANTONIO DO DESCOBERTO",,casa,230000.0,80.0,3.0,,1.0,venda,-15.826691,-47.92182039999999
"Quadra 32, SETOR DE CHACARAS ANHANGUERA B, VALPARAISO DE GOIAS",,casa,180000.0,64.0,2.0,,1.0,venda,-15.7000603,-47.8972708
"Quadra 2 Conjunto G, SETOR RESIDENCIAL LESTE, PLANALTINA",,casa,640000.0,180.0,3.0,,2.0,venda,-15.708703,-47.91437519999999
"Chacará 68A, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,1500.0,500.0,3.0,,6.0,venda,-15.8078594,-48.0538192
"Rua 104, NOVA FORMOSA, FORMOSA",,casa,4300.0,360.0,4.0,,2.0,venda,-15.5257405,-47.3037599
"Conjunto F, CONDOMINIO COMERCIAL E RESIDENCIAL SOBRADINHO, SOBRADINHO",,casa,270000.0,160.0,3.0,,1.0,venda,-15.6323387,-47.8289475
"Rua 19, PARQUE ALVORADA I, LUZIANIA",,casa,180000.0,74.0,2.0,,4.0,venda,-15.826691,-47.92182039999999
"Quadra 48, SETOR LESTE, GAMA",,casa,330000.0,275.0,3.0,,1.0,venda,-16.0215684,-48.0495407
"QNL 10 Bloco F, TAGUATINGA NORTE, TAGUATINGA",,casa,699000.0,125.0,4.0,,3.0,venda,-15.8016557,-48.0586873
"QR 510 Conjunto 13, SAMAMBAIA SUL, SAMAMBAIA",,casa,440000.0,120.0,3.0,,2.0,venda,-15.8827077,-48.0698473
"QR 412 Conjunto 19, SAMAMBAIA NORTE, SAMAMBAIA",,casa,355000.0,70.0,2.0,,2.0,venda,-15.8571484,-48.0761629
"Rodovia BR 070, km 17 St de Chácaras A.Gusmão, ZONA RURAL, CEILANDIA",,casa,210000.0,1000.0,2.0,,10.0,venda,-15.7960058,-48.1722579
"QNM 19 Conjunto O, CEILANDIA SUL, CEILANDIA",,casa,519990.0,110.0,3.0,,2.0,venda,-15.8191594,-48.0955845
"Rua 10B Chacará 131, VICENTE PIRES, VICENTE PIRES",,casa,900000.0,150.0,3.0,,2.0,venda,-15.794342,-48.0217424
"Quadra C, GRANJA DO TORTO, BRASILIA",,casa,650000.0,150.0,4.0,,2.0,venda,-15.708741,-47.9148417
"QNM 17 Conjunto F, CEILANDIA SUL, CEILANDIA",,casa,830000.0,229.0,3.0,,3.0,venda,-15.8150449,-48.0995247
"Quadra Quadra 49, PARQUE ESPLANADA III, VALPARAISO DE GOIAS",,casa,550000.0,113.0,3.0,,1.0,venda,-16.0697763,-47.9719778
"QI 3 Conjunto J, GUARA I, GUARA",,casa,890000.0,175.0,4.0,,5.0,venda,-15.8162337,-47.9750611
"QNN 8 Conjunto K, CEILANDIA SUL, CEILANDIA",,casa,349977.0,144.0,8.0,,4.0,venda,-15.8345898,-48.1032963
"QNP 16, CEILANDIA SUL, CEILANDIA",,casa,460000.0,250.0,4.0,,2.0,venda,-15.8447235,-48.11589499999999
"Cond Residencial Buritis Área Especial 2, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,140000.0,160.0,2.0,,1.0,venda,-15.8321998,-47.9872085
"QNN 38 Conjunto B, CEILANDIA SUL, CEILANDIA",,casa,315000.0,150.0,2.0,,3.0,venda,-15.8380146,-48.1122522
"QNR 3 Conjunto C, CEILANDIA NORTE, CEILANDIA",,casa,390000.0,370.0,4.0,,1.0,venda,-15.8044758,-48.1594379
"QNM 6 Conjunto F, CEILANDIA NORTE, CEILANDIA",,casa,315000.0,250.0,2.0,,3.0,venda,-15.807703,-48.1134447
"QE 44 Conjunto D, GUARA II, GUARA",,casa,740000.0,240.0,5.0,,2.0,venda,-15.8492367,-47.9637495
"SMPW Quadra 8 Conjunto 5, PARK WAY, BRASILIA",,casa,1930.0,480.0,5.0,,4.0,venda,-15.9409272,-47.9894516
"Quadra 11 Conjunto B, SETOR SUL, GAMA",,casa,300000.0,312.0,5.0,,5.0,venda,-16.0216845,-48.062362
"Quadra 5 Conjunto A, SOBRADINHO, SOBRADINHO",,casa,750000.0,220.0,2.0,,2.0,venda,-15.6485786,-47.8087529
"QE 28 Conjunto F, GUARA II, GUARA",,casa,1490.0,350.0,5.0,,3.0,venda,-15.8409196,-47.9818446
"Quadra 7, SETOR LESTE, GAMA",,casa,475000.0,180.0,3.0,,2.0,venda,-16.0098139,-48.0516054
"QS 8 Conjunto 1A, RIACHO FUNDO, RIACHO FUNDO",,casa,620000.0,199.0,4.0,,3.0,venda,-15.8877663,-48.02140139999999
"AVENIDA ALFREDO NASSER, SETOR MANDU II, LUZIANIA",,casa,260000.0,130.0,3.0,,2.0,venda,-16.2509045,-47.9274627
"Setor Habitacional IAPI Chacará 4, GUARA II, GUARA",,casa,590000.0,204.0,3.0,,3.0,venda,-15.8628947,-47.9608829
"SHA Conjunto 5 Chacará 98, ARNIQUEIRA, AGUAS CLARAS",,casa,1150.0,360.0,4.0,,20.0,venda,-15.8592922,-48.0123796
"QR 203 Conjunto 5, SAMAMBAIA NORTE, SAMAMBAIA",,casa,280000.0,128.0,3.0,,2.0,venda,-15.8754294,-48.0917761
"Quadra 5, SETOR LESTE, GAMA",,casa,590000.0,198.0,3.0,,3.0,venda,-16.0233401,-48.0537612
"Quadra 11, SETOR OESTE, GAMA",,casa,570000.0,275.0,5.0,,5.0,venda,-16.0126284,-48.0689547
"Rua 12 Chacará 151, VICENTE PIRES, VICENTE PIRES",,casa,1400.0,250.0,3.0,,2.0,venda,-15.7945462,-48.0383653
"Quadra 13 Conjunto B, SOBRADINHO, SOBRADINHO",,casa,690000.0,286.0,3.0,,2.0,venda,-15.6473333,-47.7834119
"QR 608 Conjunto 4, SAMAMBAIA NORTE, SAMAMBAIA",,casa,490000.0,112.0,3.0,,2.0,venda,-15.8569115,-48.0832107
"SMPW Quadra 11 Conjunto 3, PARK WAY, BRASILIA",,casa,1700.0,457.0,6.0,,4.0,venda,-15.8863566,-47.9657206
"Condomínio Residencial Jardim da Serra, JARDIM BOTANICO, BRASILIA",,casa,420000.0,500.0,3.0,,2.0,venda,-15.8794145,-47.8105738
"QR 113 Conjunto 2, SAMAMBAIA SUL, SAMAMBAIA",,casa,300000.0,160.0,5.0,,2.0,venda,-15.8863991,-48.1084012
"Quadra 305, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,400000.0,150.0,4.0,,3.0,venda,-15.91404,-48.09704
"QNB 1, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,300.0,3.0,,3.0,venda,-15.8262521,-48.0584728
"QR 423 Conjunto 3, SAMAMBAIA NORTE, SAMAMBAIA",,casa,690000.0,400.0,8.0,,6.0,venda,-15.885871,-48.1231158
"QNN 21 Conjunto A, CEILANDIA NORTE, CEILANDIA",,casa,630000.0,250.0,3.0,,2.0,venda,-15.8135837,-48.1191931
"Rua 16, VILA JURACY, LUZIANIA",,casa,325000.0,120.0,3.0,,2.0,venda,-16.2519952,-47.9390686
"Rua 19, VICENTE PIRES, VICENTE PIRES",,casa,320000.0,112.0,3.0,,,venda,-15.8030443,-48.0519213
"SHA Conjunto 6 Chacará 12, ARNIQUEIRA, AGUAS CLARAS",,casa,1290.0,235.0,3.0,,4.0,venda,-15.8502351,-48.0193935
"SMT Conjunto 7, TAGUATINGA SUL, TAGUATINGA",,casa,1590.0,300.0,4.0,,6.0,venda,-15.85181,-48.04185
"Zona Rural, ZONA RURAL, GUARA",,casa,1400.0,360.0,3.0,,2.0,venda,-15.8372013,-48.0258046
"Quadra 7 Conjunto B, SOBRADINHO, SOBRADINHO",,casa,650000.0,188.0,3.0,,2.0,venda,-15.7087993,-47.91422679999999
"QR 412 Conjunto 9, SAMAMBAIA NORTE, SAMAMBAIA",,casa,650000.0,112.0,4.0,,2.0,venda,-15.8588482,-48.075322
"QS 6 Conjunto 3, RIACHO FUNDO II, RIACHO FUNDO",,casa,300000.0,112.0,2.0,,2.0,venda,-15.9355952,-48.03949170000001
"QE 24 Conjunto C, GUARA II, GUARA",,casa,1950.0,265.0,4.0,,4.0,venda,-15.8277129,-47.9845387
"QE 1 Conjunto H, GUARA I, GUARA",,casa,810000.0,265.0,4.0,,5.0,venda,-15.811635,-47.9750567
"AR 13 Conjunto 02, SETOR OESTE, SOBRADINHO",,casa,385000.0,90.0,3.0,,2.0,venda,-15.6451834,-47.82275869999999
"Rua 18, PARQUE JK, LUZIANIA",,casa,300000.0,126.0,3.0,,2.0,venda,-16.2349769,-47.94218
"QNL 24 VIA 30, TAGUATINGA NORTE, TAGUATINGA",,casa,119900.0,110.0,3.0,,2.0,venda,-15.8016557,-48.0586873
"QNG 37, TAGUATINGA NORTE, TAGUATINGA",,casa,585000.0,360.0,4.0,,3.0,venda,-15.7976104,-48.0683735
"Quadra 604, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,265000.0,150.0,3.0,,,venda,-15.9154528,-48.0672955
"Quadra 29, PARANOA, PARANOA",,casa,220000.0,128.0,3.0,,,venda,-15.7649105,-47.7839207
"Quadra Quadra 73, PARQUE ESTRELA DALVA IX, LUZIANIA",,casa,100000.0,150.0,2.0,,2.0,venda,-15.7081516,-47.9146947
"SHIGS 707 Bloco G, ASA SUL, BRASILIA",,casa,1860.0,350.0,7.0,,2.0,venda,-15.8095573,-47.9051938
"NUCLEO RURAL VARGEM BONITA, PARK WAY, BRASILIA",,casa,390000.0,84.0,3.0,,3.0,venda,-15.9323481,-47.9401234
"SRES Quadra 12 Bloco I, VELHO, CRUZEIRO",,casa,850000.0,150.0,3.0,,3.0,venda,-15.7812054,-47.9348947
"QNO 4 Conjunto J, CEILANDIA NORTE, CEILANDIA",,casa,480000.0,138.0,4.0,,4.0,venda,-15.7909041,-48.1187093
"Rua B, VILA PLANALTO, BRASILIA",,casa,2640.0,330.0,3.0,,3.0,venda,-15.8082443,-47.9384498
"Rua 12 Chacará 151/1, VICENTE PIRES, VICENTE PIRES",,casa,950000.0,800.0,4.0,,4.0,venda,-15.7916707,-48.0385459
"QNL 10 Bloco H, TAGUATINGA NORTE, TAGUATINGA",,casa,640000.0,120.0,3.0,,2.0,venda,-15.8219415,-48.077722
"Rua GUIMARAES ROSA, PARQUE ESTRELA DALVA II, LUZIANIA",,casa,680000.0,225.0,3.0,,2.0,venda,-16.2503185,-47.9147919
"Rua 37, JARDIM CEU AZUL, VALPARAISO DE GOIAS",,casa,190000.0,111.0,2.0,,2.0,venda,-16.0574326,-47.99741
"COLONIA AGRICOLA ARNIQUEIRAS, ARNIQUEIRA, AGUAS CLARAS",,casa,1000.0,800.0,6.0,,4.0,venda,-15.8562969,-48.0080117
"QE 42 Conjunto C, GUARA II, GUARA",,casa,700000.0,300.0,6.0,,5.0,venda,-15.8472769,-47.9673094
"SHA Conjunto 1 Chacará 61, ARNIQUEIRA, AGUAS CLARAS",,casa,980000.0,1000.0,7.0,,4.0,venda,-15.8693365,-48.0010153
"SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO",,casa,199997.0,180.0,2.0,,2.0,venda,-15.94950329385827,-48.23444277617188
"Quadra 305 Conjunto 5, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,199000.0,150.0,2.0,,3.0,venda,-15.9158403,-48.0952039
"QNL 12 Conjunto D, TAGUATINGA NORTE, TAGUATINGA",,casa,790000.0,280.0,4.0,,6.0,venda,-15.8194098,-48.079777
"Alameda Beija flores, JARDIM BOTANICO, BRASILIA",,casa,3500.0,506.0,3.0,,4.0,venda,-15.8612172,-47.8286874
"QS 11 Conjunto H, AREAL, AGUAS CLARAS",,casa,230000.0,118.0,2.0,,2.0,venda,-15.8706539,-48.0150586
"QNM 34 Conjunto B2, TAGUATINGA NORTE, TAGUATINGA",,casa,220000.0,144.0,2.0,,3.0,venda,-15.8090012,-48.096655
"Rodovia DF 420, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,445000.0,220.0,4.0,,1.0,venda,-15.636678,-47.8323684
"QR 617 Conjunto 4, SAMAMBAIA NORTE, SAMAMBAIA",,casa,164000.0,90.0,2.0,,1.0,venda,-15.8774116,-48.1180127
"QE 18, GUARA I, GUARA",,casa,830000.0,280.0,3.0,,4.0,venda,-15.8278039,-47.9885698
"QN 421 Conjunto A, SAMAMBAIA NORTE, SAMAMBAIA",,casa,349000.0,300.0,6.0,,1.0,venda,-15.8816127,-48.1228215
"Quadra 6, SETOR SUL, GAMA",,casa,1200.0,350.0,5.0,,4.0,venda,-16.0294552,-48.0729113
"Rua 4B Chacará 285, VICENTE PIRES, VICENTE PIRES",,casa,848000.0,190.0,3.0,,,venda,-15.8137572,-48.0190769
"Chacará 35, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,1389.0,385.0,6.0,,4.0,venda,-15.82235,-48.0247021
"Rua 10 Chacará 175, VICENTE PIRES, VICENTE PIRES",,casa,1090.0,800.0,5.0,,10.0,venda,-15.7975593,-48.02345589999999
"Chacará 37, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,1480.0,300.0,4.0,,7.0,venda,-15.8207009,-48.0263821
"Quadra 202 Conjunto 2, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,289900.0,150.0,2.0,,4.0,venda,-15.8699473,-48.0861983
"Quadra 803 Conjunto 20, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,320000.0,328.0,3.0,,,venda,-15.9237734,-48.0533608
"Quadra 801 Conjunto 2, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,360000.0,150.0,3.0,,4.0,venda,-15.9196196,-48.0518276
"Rua 10B Chacará 130, VICENTE PIRES, VICENTE PIRES",,casa,3342.0,481.0,4.0,,4.0,venda,-15.7957634,-48.0216201
"SHA Conjunto 6 Chacará 40, ARNIQUEIRA, AGUAS CLARAS",,casa,1550.0,400.0,5.0,,2.0,venda,-15.855033,-48.0299773
"Quadra 9, SETOR LESTE, GAMA",,casa,400000.0,230.0,4.0,,3.0,venda,-16.0233401,-48.0537612
"MU 8, CANDANGOLANDIA, CANDANGOLANDIA",,casa,1350.0,230.0,5.0,,2.0,venda,-15.8016711,-47.9440505
"QR 425 Conjunto 1, SAMAMBAIA NORTE, SAMAMBAIA",,casa,79900.0,112.0,3.0,,2.0,venda,-15.8917374,-48.1358253
"Rua 01, JARDIM CEU AZUL, VALPARAISO DE GOIAS",,casa,150000.0,84.0,2.0,,2.0,venda,-16.0542362,-48.0044361
"Quadra 7, SERRA AZUL, SOBRADINHO",,casa,265000.0,150.0,4.0,,4.0,venda,-15.6742476,-47.8257264
"Quadra 46, JARDIM DA BARRAGEM IV, AGUAS LINDAS DE GOIAS",,casa,450000.0,300.0,3.0,,2.0,venda,-15.7174537,-48.2927586
"QND 48, TAGUATINGA NORTE, TAGUATINGA",,casa,680000.0,180.0,3.0,,4.0,venda,-15.804579,-48.0661739
"QR 211 Conjunto H, SANTA MARIA, SANTA MARIA",,casa,340000.0,200.0,3.0,,2.0,venda,-16.0133578,-48.0113871
"QNO 1 Conjunto F, CEILANDIA NORTE, CEILANDIA",,casa,550000.0,200.0,3.0,,2.0,venda,-15.7986109,-48.1219971
"Avenida Arniqueira QS 01, AREAL, AGUAS CLARAS",,casa,330000.0,200.0,3.0,,4.0,venda,-15.8523526,-48.0321742
"QNM 40 Conjunto L, TAGUATINGA NORTE, TAGUATINGA",,casa,450000.0,250.0,3.0,,3.0,venda,-15.7988062,-48.1043722
"SHIN QI 11 Conjunto 7, LAGO NORTE, BRASILIA",,casa,2300.0,380.0,6.0,,10.0,venda,-15.7516914,-47.8405128
"QNN 37 Conjunto C, CEILANDIA NORTE, CEILANDIA",,casa,220000.0,144.0,3.0,,2.0,venda,-15.8132234,-48.1255609
"QRI 29, RESIDENCIAL SANTOS DUMONT, SANTA MARIA",,casa,585000.0,300.0,5.0,,4.0,venda,-15.9947571,-47.99958549999999
"QNP 19, CEILANDIA NORTE, CEILANDIA",,casa,269000.0,90.0,3.0,,2.0,venda,-15.8071607,-48.1352512
"Quadra 21, SETOR CENTRAL, GAMA",,casa,760000.0,200.0,3.0,,3.0,venda,-16.0188577,-48.0679507
"Avenida Buriti, PONTE ALTA, GAMA",,casa,365000.0,400.0,2.0,,,venda,-15.9715581,-48.046858
"QNP 16, CEILANDIA SUL, CEILANDIA",,casa,250000.0,135.0,3.0,,2.0,venda,-15.8447235,-48.11589499999999
"SHIS QI 28 Conjunto 11, LAGO SUL, BRASILIA",,casa,2830.0,800.0,5.0,,3.0,venda,-15.8122323,-47.8108951
"Quadra 15 Conjunto B, PARQUE DA BARRAGEM SETOR 04, AGUAS LINDAS DE GOIAS",,casa,330000.0,320.0,4.0,,10.0,venda,-15.7310604,-48.2684159
"SHCGN 707 Bloco E, ASA NORTE, BRASILIA",,casa,1670.0,400.0,6.0,,1.0,venda,-15.7677493,-47.8913982
"Rua 5, METROPOLITANA, NUCLEO BANDEIRANTE",,casa,820000.0,149.0,3.0,,4.0,venda,-15.8774188,-47.97383480000001
"QNJ 56, TAGUATINGA NORTE, TAGUATINGA",,casa,620000.0,250.0,3.0,,4.0,venda,-15.8016557,-48.0586873
"Rua 12 Chacará 129A Conjunto E, VICENTE PIRES, VICENTE PIRES",,casa,1800.0,612.0,7.0,,6.0,venda,-15.8084726,-48.0551172
"SOF Conjunto A, SETOR NORTE, PLANALTINA",,casa,1300.0,300.0,3.0,,5.0,venda,-15.6060191,-47.6603747
"QR 421 Conjunto 16, SAMAMBAIA NORTE, SAMAMBAIA",,casa,225000.0,130.0,3.0,,2.0,venda,-15.8826616,-48.1217127
"Rua 12A, METROPOLITANA, NUCLEO BANDEIRANTE",,casa,850000.0,200.0,4.0,,2.0,venda,-15.8789549,-47.9739748
"QR 506 Conjunto 4, SAMAMBAIA SUL, SAMAMBAIA",,casa,460000.0,120.0,5.0,,3.0,venda,-15.8830085,-48.076707
"QNA 12, TAGUATINGA NORTE, TAGUATINGA",,casa,1150.0,436.0,4.0,,3.0,venda,-15.8278487,-48.0552323
"Rua 8 Chacará 326, VIAL SAO JOSE, TAGUATINGA",,casa,650000.0,164.0,3.0,,4.0,venda,-15.8079893,-48.0634841
"Agrícola Águas Claras Chacará 47, GUARA I, GUARA",,casa,1599.0,450.0,5.0,,7.0,venda,-15.8554387,-48.0299807
"QE 28 Conjunto C, GUARA II, GUARA",,casa,850000.0,200.0,4.0,,3.0,venda,-15.8368003,-47.9845463
"QNM 19 Conjunto H, CEILANDIA SUL, CEILANDIA",,casa,520000.0,223.0,4.0,,2.0,venda,-15.8221512,-48.0971779
"Quadra Quadra 15, VALPARAISO II, VALPARAISO DE GOIAS",,casa,240000.0,148.0,2.0,,2.0,venda,-15.826691,-47.92182039999999
"QNO 5 Conjunto O, CEILANDIA NORTE, CEILANDIA",,casa,425000.0,80.0,2.0,,2.0,venda,-15.7875464,-48.1242854
"QNA 37, TAGUATINGA NORTE, TAGUATINGA",,casa,900000.0,295.0,3.0,,5.0,venda,-15.8230466,-48.0576279
"QR 414 Conjunto 6, SAMAMBAIA NORTE, SAMAMBAIA",,casa,250000.0,150.0,4.0,,1.0,venda,-15.8576843,-48.0722025
"QSD 25, TAGUATINGA SUL, TAGUATINGA",,casa,630000.0,130.0,3.0,,3.0,venda,-15.8477742,-48.0462003
"Rua 8, VILA SAO JOSE, TAGUATINGA",,casa,900000.0,246.0,5.0,,5.0,venda,-15.8335644,-48.057109
"Rua 8, VILA SAO JOSE, TAGUATINGA",,casa,900000.0,246.0,5.0,,5.0,venda,-15.8335644,-48.057109
"Rodovia DF 475 km 01 Residencial das Palmeiras, PONTE ALTA, GAMA",,casa,770000.0,400.0,3.0,,6.0,venda,-15.9557923,-48.0512112
